"Lendemor","COLLABORATOR","","2024-10-15T11:12:41Z",false,"APPROVED"
"picklelo","CONTRIBUTOR","We should remove these from reflex-web docs as well if we mention it there","2024-10-15T01:02:08Z",false,"APPROVED"
"adhami3310","MEMBER","","2024-10-15T01:16:24Z",false,"APPROVED"
"masenf","COLLABORATOR","this is cool. cleans up a lot of more complex code that i think will improve maintainability","2024-10-14T22:46:44Z",false,"COMMENTED"
"adhami3310","MEMBER","","2024-10-14T22:48:30Z",false,"COMMENTED"
"adhami3310","MEMBER","","2024-10-14T22:49:52Z",false,"COMMENTED"
"picklelo","CONTRIBUTOR","","2024-10-14T22:24:10Z",false,"APPROVED"
"Lendemor","COLLABORATOR","","2024-10-14T16:11:04Z",false,"COMMENTED"
"benedikt-bartscher","CONTRIBUTOR","","2024-10-14T16:49:53Z",false,"COMMENTED"
"benedikt-bartscher","CONTRIBUTOR","","2024-10-14T18:11:08Z",false,"COMMENTED"
"Lendemor","COLLABORATOR","","2024-10-15T10:02:20Z",false,"COMMENTED"
"Lendemor","COLLABORATOR","","2024-10-15T10:02:40Z",false,"APPROVED"
"masenf","COLLABORATOR","","2024-10-11T23:48:46Z",false,"APPROVED"
"Kastier1","CONTRIBUTOR","‎ ","2024-10-11T22:51:15Z",false,"APPROVED"
"Kastier1","CONTRIBUTOR","‎ ","2024-10-11T22:43:45Z",false,"APPROVED"
"picklelo","CONTRIBUTOR","","2024-10-11T21:46:04Z",false,"APPROVED"
"adhami3310","MEMBER","ㅤ","2024-10-10T23:55:22Z",false,"CHANGES_REQUESTED"
"benedikt-bartscher","CONTRIBUTOR","","2024-10-11T16:01:39Z",false,"COMMENTED"
"adhami3310","MEMBER","","2024-10-11T18:43:03Z",false,"COMMENTED"
"masenf","COLLABORATOR","","2024-10-12T00:11:39Z",false,"DISMISSED"
"masenf","COLLABORATOR","","2024-10-12T00:27:10Z",false,"APPROVED"
"picklelo","CONTRIBUTOR","","2024-10-11T18:39:18Z",false,"APPROVED"
"picklelo","CONTRIBUTOR","","2024-10-10T19:14:34Z",false,"APPROVED"
"Lendemor","COLLABORATOR","","2024-10-14T13:15:11Z",false,"APPROVED"
"picklelo","CONTRIBUTOR","","2024-10-10T19:17:51Z",false,"COMMENTED"
"benedikt-bartscher","CONTRIBUTOR","","2024-10-10T19:40:28Z",false,"COMMENTED"
"masenf","COLLABORATOR","","2024-10-12T00:08:34Z",false,"APPROVED"
"Lendemor","COLLABORATOR","","2024-10-14T13:20:16Z",false,"APPROVED"
"masenf","COLLABORATOR","","2024-10-12T00:05:53Z",false,"COMMENTED"
"adhami3310","MEMBER","","2024-10-12T00:08:30Z",false,"COMMENTED"
"masenf","COLLABORATOR","","2024-10-14T15:43:06Z",false,"APPROVED"
"picklelo","CONTRIBUTOR","","2024-10-10T00:33:21Z",false,"APPROVED"
"benedikt-bartscher","CONTRIBUTOR","","2024-10-09T20:48:11Z",false,"APPROVED"
"picklelo","CONTRIBUTOR","","2024-10-10T02:53:23Z",false,"APPROVED"
"masenf","COLLABORATOR","this is draft, were you planning on adding more to it?","2024-10-09T19:48:41Z",false,"APPROVED"
"masenf","COLLABORATOR","kinda sucks we have to duplicate the job definition, but lets take it for now; we can always improve that later.","2024-10-09T16:46:09Z",false,"APPROVED"
"picklelo","CONTRIBUTOR","Thanks for adding :) ","2024-10-09T15:58:03Z",false,"APPROVED"
"masenf","COLLABORATOR","Probably followup work, but the drawer content component accepts `on_pointer_down_outside` and `on_open_auto_focus` events.

Looks like the root also exposes `on_close`.

The docs for vaul are a bit out of date with the code; we probably should go through and clean these up.","2024-10-09T00:59:18Z",false,"DISMISSED"
"adhami3310","MEMBER","","2024-10-09T01:12:22Z",false,"COMMENTED"
"masenf","COLLABORATOR","","2024-10-09T19:16:50Z",false,"APPROVED"
"masenf","COLLABORATOR","","2024-10-08T19:23:08Z",false,"APPROVED"
"benedikt-bartscher","CONTRIBUTOR","","2024-10-09T21:27:07Z",false,"COMMENTED"
"picklelo","CONTRIBUTOR","working for me","2024-10-11T21:44:35Z",false,"APPROVED"
"masenf","COLLABORATOR","","2024-10-11T23:51:05Z",false,"COMMENTED"
"Lendemor","COLLABORATOR","","2024-10-08T16:30:43Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T19:35:20Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T19:36:06Z",false,"DISMISSED"
"Alek99","MEMBER","","2024-10-10T19:57:42Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T22:49:23Z",false,"APPROVED"
"masenf","COLLABORATOR","","2024-10-08T16:15:38Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T19:37:06Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T22:51:47Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-10T19:59:32Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T22:53:13Z",false,"CHANGES_REQUESTED"
"carlosabadia","CONTRIBUTOR","","2024-10-10T13:15:44Z",false,"COMMENTED"
"Alek99","MEMBER","","2024-10-10T19:58:31Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T22:54:34Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T22:57:07Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T22:58:19Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T22:56:06Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T23:52:38Z",false,"DISMISSED"
"Alek99","MEMBER","","2024-10-10T20:00:19Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T23:05:18Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T23:06:01Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T23:07:20Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T23:08:59Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T19:31:20Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T23:09:46Z",false,"DISMISSED"
"Alek99","MEMBER","","2024-10-10T22:10:38Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T23:14:45Z",false,"CHANGES_REQUESTED"
"Alek99","MEMBER","","2024-10-10T22:10:07Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T23:51:22Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T23:17:10Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T19:38:45Z",false,"CHANGES_REQUESTED"
"Alek99","MEMBER","","2024-10-10T20:04:43Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T23:56:23Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-10T22:10:24Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T23:17:55Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T18:48:14Z",false,"APPROVED"
"Alek99","MEMBER","","2024-10-08T23:53:34Z",false,"CHANGES_REQUESTED"
